episode,epsilon,winner,q_states
18852.0,0.1044852242612131,1.0,28878.0
18853.0,0.10443772188609425,2.0,28878.0
18854.0,0.10439021951097552,2.0,28879.0
18855.0,0.10434271713585677,2.0,28879.0
18856.0,0.10429521476073803,1.0,28879.0
18857.0,0.10424771238561929,1.0,28879.0
18858.0,0.10420021001050055,1.0,28879.0
18859.0,0.10415270763538181,2.0,28879.0
18860.0,0.10410520526026296,2.0,28879.0
18861.0,0.10405770288514422,2.0,28879.0
18862.0,0.10401020051002548,2.0,28879.0
18863.0,0.10396269813490674,2.0,28879.0
18864.0,0.103915195759788,1.0,28880.0
18865.0,0.10386769338466925,1.0,28880.0
18866.0,0.10382019100955052,2.0,28882.0
18867.0,0.10377268863443168,2.0,28882.0
18868.0,0.10372518625931293,1.0,28882.0
18869.0,0.10367768388419418,1.0,28885.0
18870.0,0.10363018150907545,2.0,28885.0
18871.0,0.1035826791339567,2.0,28885.0
18872.0,0.10353517675883797,1.0,28885.0
18873.0,0.10348767438371922,2.0,28885.0
18874.0,0.10344017200860038,2.0,28885.0
18875.0,0.10339266963348163,1.0,28885.0
18876.0,0.1033451672583629,2.0,28885.0
18877.0,0.10329766488324416,1.0,28885.0
18878.0,0.10325016250812541,2.0,28885.0
18879.0,0.10320266013300668,1.0,28885.0
18880.0,0.10315515775788793,1.0,28885.0
18881.0,0.10310765538276909,1.0,28885.0
18882.0,0.10306015300765034,1.0,28885.0
18883.0,0.10301265063253161,1.0,28886.0
18884.0,0.10296514825741286,1.0,28886.0
18885.0,0.10291764588229413,2.0,28886.0
18886.0,0.10287014350717538,2.0,28886.0
18887.0,0.10282264113205664,2.0,28886.0
18888.0,0.10277513875693779,1.0,28886.0
18889.0,0.10272763638181906,1.0,28886.0
18890.0,0.10268013400670031,1.0,28886.0
18891.0,0.10263263163158157,1.0,28886.0
18892.0,0.10258512925646283,1.0,28886.0
18893.0,0.10253762688134409,1.0,28886.0
18894.0,0.10249012450622536,1.0,28886.0
18895.0,0.1024426221311065,2.0,28886.0
18896.0,0.10239511975598777,1.0,28886.0
18897.0,0.10234761738086902,1.0,28886.0
18898.0,0.10230011500575029,2.0,28886.0
18899.0,0.10225261263063154,2.0,28886.0
18900.0,0.1022051102555128,2.0,28888.0
18901.0,0.10215760788039406,1.0,28888.0
18902.0,0.10211010550527522,1.0,28888.0
18903.0,0.10206260313015647,1.0,28891.0
18904.0,0.10201510075503772,1.0,28891.0
18905.0,0.10196759837991899,1.0,28893.0
18906.0,0.10192009600480025,2.0,28893.0
18907.0,0.10187259362968151,2.0,28893.0
18908.0,0.10182509125456277,2.0,28893.0
18909.0,0.10177758887944392,2.0,28893.0
18910.0,0.10173008650432518,2.0,28893.0
18911.0,0.10168258412920644,1.0,28893.0
18912.0,0.1016350817540877,1.0,28893.0
18913.0,0.10158757937896895,2.0,28893.0
18914.0,0.10154007700385022,2.0,28893.0
18915.0,0.10149257462873147,1.0,28893.0
18916.0,0.10144507225361263,2.0,28893.0
18917.0,0.10139756987849388,2.0,28894.0
18918.0,0.10135006750337515,1.0,28894.0
18919.0,0.1013025651282564,2.0,28894.0
18920.0,0.10125506275313767,2.0,28894.0
18921.0,0.10120756037801892,2.0,28895.0
18922.0,0.10116005800290018,2.0,28895.0
18923.0,0.10111255562778133,2.0,28895.0
18924.0,0.1010650532526626,1.0,28895.0
18925.0,0.10101755087754385,1.0,28895.0
18926.0,0.10097004850242511,1.0,28895.0
18927.0,0.10092254612730638,2.0,28895.0
18928.0,0.10087504375218763,2.0,28895.0
18929.0,0.1008275413770689,1.0,28896.0
18930.0,0.10078003900195015,1.0,28898.0
18931.0,0.1007325366268313,2.0,28898.0
18932.0,0.10068503425171256,1.0,28900.0
18933.0,0.10063753187659383,2.0,28902.0
18934.0,0.10059002950147508,2.0,28902.0
18935.0,0.10054252712635633,1.0,28902.0
18936.0,0.1004950247512376,1.0,28902.0
18937.0,0.10044752237611886,2.0,28904.0
18938.0,0.10040002000100001,2.0,28904.0
18939.0,0.10035251762588127,1.0,28906.0
18940.0,0.10030501525076253,2.0,28906.0
18941.0,0.10025751287564379,2.0,28907.0
18942.0,0.10021001050052505,1.0,28907.0
18943.0,0.10016250812540631,2.0,28908.0
18944.0,0.10011500575028756,2.0,28908.0
18945.0,0.10006750337516872,1.0,28908.0
18946.0,0.10002000100004999,2.0,28908.0
18947.0,0.09997249862493124,1.0,28908.0
18948.0,0.09992499624981249,2.0,28910.0
18949.0,0.09987749387469376,1.0,28910.0
18950.0,0.09982999149957501,2.0,28910.0
18951.0,0.09978248912445628,2.0,28911.0
18952.0,0.09973498674933742,1.0,28911.0
18953.0,0.09968748437421869,2.0,28911.0
18954.0,0.09963998199909994,2.0,28911.0
18955.0,0.09959247962398121,2.0,28911.0
18956.0,0.09954497724886247,2.0,28911.0
18957.0,0.09949747487374372,1.0,28913.0
18958.0,0.09944997249862499,2.0,28913.0
18959.0,0.09940247012350614,1.0,28913.0
18960.0,0.0993549677483874,1.0,28913.0
18961.0,0.09930746537326865,1.0,28913.0
18962.0,0.09925996299814992,1.0,28915.0
18963.0,0.09921246062303117,1.0,28915.0
18964.0,0.09916495824791244,1.0,28915.0
18965.0,0.09911745587279369,2.0,28916.0
18966.0,0.09906995349767485,2.0,28916.0
18967.0,0.0990224511225561,1.0,28916.0
18968.0,0.09897494874743737,2.0,28918.0
18969.0,0.09892744637231862,2.0,28918.0
18970.0,0.09887994399719988,1.0,28918.0
18971.0,0.09883244162208114,2.0,28918.0
18972.0,0.0987849392469624,1.0,28918.0
18973.0,0.09873743687184355,2.0,28920.0
18974.0,0.09868993449672481,1.0,28920.0
18975.0,0.09864243212160607,2.0,28920.0
18976.0,0.09859492974648733,2.0,28920.0
18977.0,0.0985474273713686,1.0,28920.0
18978.0,0.09849992499624985,1.0,28920.0
18979.0,0.0984524226211311,1.0,28920.0
18980.0,0.09840492024601226,1.0,28920.0
18981.0,0.09835741787089353,1.0,28920.0
18982.0,0.09830991549577478,2.0,28920.0
18983.0,0.09826241312065603,1.0,28920.0
18984.0,0.0982149107455373,1.0,28920.0
18985.0,0.09816740837041855,1.0,28922.0
18986.0,0.09811990599529982,1.0,28922.0
18987.0,0.09807240362018096,1.0,28924.0
18988.0,0.09802490124506223,1.0,28924.0
18989.0,0.09797739886994349,2.0,28924.0
18990.0,0.09792989649482475,1.0,28924.0
18991.0,0.097882394119706,2.0,28925.0
18992.0,0.09783489174458726,2.0,28925.0
18993.0,0.09778738936946853,2.0,28925.0
18994.0,0.09773988699434968,1.0,28925.0
18995.0,0.09769238461923094,2.0,28925.0
18996.0,0.09764488224411219,2.0,28925.0
18997.0,0.09759737986899346,2.0,28925.0
18998.0,0.09754987749387471,1.0,28925.0
18999.0,0.09750237511875598,2.0,28925.0
19000.0,0.09745487274363723,2.0,28927.0
19001.0,0.09740737036851839,1.0,28927.0
19002.0,0.09735986799339964,2.0,28927.0
19003.0,0.09731236561828091,2.0,28927.0
19004.0,0.09726486324316216,2.0,28927.0
19005.0,0.09721736086804342,2.0,28927.0
19006.0,0.09716985849292469,1.0,28927.0
19007.0,0.09712235611780594,2.0,28927.0
19008.0,0.0970748537426871,2.0,28927.0
19009.0,0.09702735136756835,1.0,28929.0
19010.0,0.09697984899244962,1.0,28929.0
19011.0,0.09693234661733087,1.0,28929.0
19012.0,0.09688484424221214,1.0,28929.0
19013.0,0.09683734186709339,2.0,28929.0
19014.0,0.09678983949197464,1.0,28929.0
19015.0,0.0967423371168558,1.0,28929.0
19016.0,0.09669483474173707,1.0,28932.0
19017.0,0.09664733236661832,2.0,28932.0
19018.0,0.09659982999149958,1.0,28932.0
19019.0,0.09655232761638084,1.0,28932.0
19020.0,0.0965048252412621,2.0,28932.0
19021.0,0.09645732286614336,2.0,28933.0
19022.0,0.0964098204910245,2.0,28933.0
19023.0,0.09636231811590577,2.0,28933.0
19024.0,0.09631481574078703,1.0,28933.0
19025.0,0.0962673133656683,1.0,28933.0
19026.0,0.09621981099054955,1.0,28933.0
19027.0,0.0961723086154308,2.0,28933.0
19028.0,0.09612480624031207,2.0,28933.0
19029.0,0.09607730386519323,1.0,28935.0
19030.0,0.09602980149007448,1.0,28935.0
19031.0,0.09598229911495573,2.0,28936.0
19032.0,0.095934796739837,2.0,28936.0
19033.0,0.09588729436471825,2.0,28938.0
19034.0,0.09583979198959952,2.0,28941.0
19035.0,0.09579228961448077,2.0,28941.0
19036.0,0.09574478723936193,1.0,28941.0
19037.0,0.09569728486424318,2.0,28941.0
19038.0,0.09564978248912445,1.0,28941.0
19039.0,0.0956022801140057,2.0,28941.0
19040.0,0.09555477773888696,1.0,28941.0
19041.0,0.09550727536376823,1.0,28942.0
19042.0,0.09545977298864948,1.0,28942.0
19043.0,0.09541227061353064,1.0,28943.0
19044.0,0.09536476823841189,1.0,28945.0
19045.0,0.09531726586329316,2.0,28945.0
19046.0,0.09526976348817441,2.0,28945.0
19047.0,0.09522226111305568,1.0,28947.0
19048.0,0.09517475873793693,1.0,28947.0
19049.0,0.09512725636281819,1.0,28947.0
19050.0,0.09507975398769934,1.0,28947.0
19051.0,0.09503225161258061,1.0,28947.0
19052.0,0.09498474923746186,2.0,28947.0
19053.0,0.09493724686234312,1.0,28947.0
19054.0,0.09488974448722438,2.0,28952.0
19055.0,0.09484224211210564,1.0,28955.0
19056.0,0.0947947397369869,2.0,28957.0
19057.0,0.09474723736186805,2.0,28957.0
19058.0,0.09469973498674931,1.0,28959.0
19059.0,0.09465223261163057,2.0,28959.0
19060.0,0.09460473023651184,1.0,28959.0
19061.0,0.09455722786139309,2.0,28959.0
19062.0,0.09450972548627434,1.0,28959.0
19063.0,0.09446222311115561,2.0,28959.0
19064.0,0.09441472073603677,2.0,28962.0
19065.0,0.09436721836091802,1.0,28963.0
19066.0,0.09431971598579927,1.0,28963.0
19067.0,0.09427221361068054,1.0,28963.0
19068.0,0.09422471123556181,2.0,28965.0
19069.0,0.09417720886044306,1.0,28965.0
19070.0,0.09412970648532432,2.0,28965.0
19071.0,0.09408220411020547,2.0,28965.0
19072.0,0.09403470173508674,2.0,28965.0
19073.0,0.093987199359968,2.0,28967.0
19074.0,0.09393969698484925,1.0,28968.0
19075.0,0.0938921946097305,1.0,28968.0
19076.0,0.09384469223461177,1.0,28968.0
19077.0,0.09379718985949304,1.0,28968.0
19078.0,0.09374968748437418,2.0,28970.0
19079.0,0.09370218510925543,1.0,28970.0
19080.0,0.0936546827341367,1.0,28971.0
19081.0,0.09360718035901797,1.0,28971.0
19082.0,0.09355967798389922,2.0,28973.0
19083.0,0.09351217560878047,2.0,28973.0
19084.0,0.09346467323366173,1.0,28973.0
19085.0,0.0934171708585429,2.0,28973.0
19086.0,0.09336966848342415,1.0,28973.0
19087.0,0.0933221661083054,2.0,28973.0
19088.0,0.09327466373318666,2.0,28973.0
19089.0,0.09322716135806793,1.0,28973.0
19090.0,0.09317965898294919,1.0,28973.0
19091.0,0.09313215660783045,1.0,28973.0
19092.0,0.09308465423271159,1.0,28973.0
19093.0,0.09303715185759286,2.0,28973.0
19094.0,0.09298964948247412,1.0,28973.0
19095.0,0.09294214710735538,2.0,28973.0
19096.0,0.09289464473223663,1.0,28973.0
19097.0,0.09284714235711788,2.0,28973.0
19098.0,0.09279963998199915,2.0,28973.0
19099.0,0.09275213760688031,1.0,28977.0
19100.0,0.09270463523176156,1.0,28977.0
19101.0,0.09265713285664282,1.0,28977.0
19102.0,0.09260963048152408,2.0,28977.0
19103.0,0.09256212810640535,2.0,28977.0
19104.0,0.0925146257312866,2.0,28978.0
19105.0,0.09246712335616786,2.0,28980.0
19106.0,0.09241962098104901,2.0,28980.0
19107.0,0.09237211860593028,2.0,28981.0
19108.0,0.09232461623081153,1.0,28982.0
19109.0,0.09227711385569279,2.0,28982.0
19110.0,0.09222961148057404,1.0,28982.0
19111.0,0.09218210910545531,2.0,28982.0
19112.0,0.09213460673033658,2.0,28982.0
19113.0,0.09208710435521772,2.0,28982.0
19114.0,0.09203960198009897,2.0,28982.0
19115.0,0.09199209960498024,1.0,28982.0
19116.0,0.09194459722986151,2.0,28982.0
19117.0,0.09189709485474276,1.0,28982.0
19118.0,0.09184959247962401,2.0,28982.0
19119.0,0.09180209010450527,2.0,28982.0
19120.0,0.09175458772938644,2.0,28982.0
19121.0,0.09170708535426769,2.0,28982.0
19122.0,0.09165958297914895,2.0,28982.0
19123.0,0.0916120806040302,2.0,28982.0
19124.0,0.09156457822891147,1.0,28982.0
19125.0,0.09151707585379273,2.0,28982.0
19126.0,0.09146957347867399,1.0,28983.0
19127.0,0.09142207110355513,2.0,28983.0
19128.0,0.0913745687284364,2.0,28983.0
19129.0,0.09132706635331767,2.0,28983.0
19130.0,0.09127956397819892,1.0,28986.0
19131.0,0.09123206160308017,2.0,28988.0
19132.0,0.09118455922796143,2.0,28988.0
19133.0,0.0911370568528427,1.0,28990.0
19134.0,0.09108955447772385,2.0,28990.0
19135.0,0.0910420521026051,1.0,28990.0
19136.0,0.09099454972748636,1.0,28990.0
19137.0,0.09094704735236762,1.0,28993.0
19138.0,0.09089954497724889,1.0,28993.0
19139.0,0.09085204260213015,1.0,28993.0
19140.0,0.0908045402270114,2.0,28993.0
19141.0,0.09075703785189256,2.0,28993.0
19142.0,0.09070953547677382,2.0,28994.0
19143.0,0.09066203310165508,2.0,28994.0
19144.0,0.09061453072653633,2.0,28994.0
19145.0,0.09056702835141758,2.0,28994.0
19146.0,0.09051952597629885,1.0,28994.0
19147.0,0.09047202360118012,1.0,28994.0
19148.0,0.09042452122606126,2.0,28994.0
19149.0,0.09037701885094251,1.0,28994.0
19150.0,0.09032951647582378,2.0,28994.0
19151.0,0.09028201410070505,1.0,28994.0
19152.0,0.0902345117255863,1.0,28994.0
19153.0,0.09018700935046756,1.0,28994.0
19154.0,0.09013950697534881,2.0,28994.0
19155.0,0.09009200460022998,2.0,28995.0
19156.0,0.09004450222511123,2.0,28995.0
19157.0,0.08999699984999249,1.0,28995.0
19158.0,0.08994949747487374,2.0,28995.0
19159.0,0.08990199509975501,2.0,28997.0
19160.0,0.08985449272463628,2.0,28997.0
19161.0,0.08980699034951753,2.0,28997.0
19162.0,0.08975948797439867,1.0,28997.0
19163.0,0.08971198559927994,1.0,28997.0
19164.0,0.0896644832241612,1.0,28997.0
19165.0,0.08961698084904246,2.0,28997.0
19166.0,0.08956947847392371,1.0,28997.0
19167.0,0.08952197609880497,1.0,29000.0
19168.0,0.08947447372368623,2.0,29000.0
19169.0,0.08942697134856739,1.0,29000.0
19170.0,0.08937946897344864,2.0,29002.0
19171.0,0.0893319665983299,2.0,29002.0
19172.0,0.08928446422321117,2.0,29003.0
19173.0,0.08923696184809243,2.0,29003.0
19174.0,0.08918945947297369,2.0,29003.0
19175.0,0.08914195709785494,2.0,29004.0
19176.0,0.0890944547227361,2.0,29004.0
19177.0,0.08904695234761736,2.0,29004.0
19178.0,0.08899944997249862,2.0,29004.0
19179.0,0.08895194759737987,1.0,29005.0
19180.0,0.08890444522226112,1.0,29005.0
19181.0,0.08885694284714239,2.0,29005.0
19182.0,0.08880944047202366,2.0,29005.0
19183.0,0.0887619380969048,1.0,29007.0
19184.0,0.08871443572178606,2.0,29007.0
19185.0,0.08866693334666732,2.0,29007.0
19186.0,0.08861943097154859,1.0,29007.0
19187.0,0.08857192859642984,2.0,29007.0
19188.0,0.0885244262213111,2.0,29007.0
19189.0,0.08847692384619235,1.0,29007.0
19190.0,0.08842942147107352,1.0,29007.0
19191.0,0.08838191909595478,2.0,29007.0
19192.0,0.08833441672083603,2.0,29007.0
19193.0,0.08828691434571728,2.0,29007.0
19194.0,0.08823941197059855,2.0,29007.0
19195.0,0.08819190959547982,1.0,29007.0
19196.0,0.08814440722036107,2.0,29007.0
19197.0,0.08809690484524221,1.0,29007.0
19198.0,0.08804940247012348,2.0,29009.0
19199.0,0.08800190009500475,1.0,29009.0
19200.0,0.087954397719886,2.0,29009.0
19201.0,0.08790689534476726,2.0,29009.0
19202.0,0.08785939296964851,2.0,29011.0
19203.0,0.08781189059452978,2.0,29011.0
19204.0,0.08776438821941093,2.0,29011.0
19205.0,0.08771688584429219,2.0,29011.0
19206.0,0.08766938346917344,2.0,29011.0
19207.0,0.08762188109405471,1.0,29012.0
19208.0,0.08757437871893597,2.0,29012.0
19209.0,0.08752687634381723,2.0,29012.0
19210.0,0.08747937396869848,1.0,29012.0
19211.0,0.08743187159357964,2.0,29013.0
19212.0,0.0873843692184609,1.0,29013.0
19213.0,0.08733686684334216,2.0,29013.0
19214.0,0.08728936446822341,2.0,29013.0
19215.0,0.08724186209310467,2.0,29013.0
19216.0,0.08719435971798593,2.0,29013.0
19217.0,0.0871468573428672,2.0,29013.0
19218.0,0.08709935496774834,1.0,29013.0
19219.0,0.0870518525926296,2.0,29014.0
19220.0,0.08700435021751086,2.0,29014.0
19221.0,0.08695684784239213,2.0,29014.0
19222.0,0.08690934546727339,2.0,29014.0
19223.0,0.08686184309215464,2.0,29016.0
19224.0,0.08681434071703589,2.0,29016.0
19225.0,0.08676683834191706,1.0,29017.0
19226.0,0.08671933596679832,2.0,29017.0
19227.0,0.08667183359167957,2.0,29017.0
19228.0,0.08662433121656082,1.0,29017.0
19229.0,0.08657682884144209,1.0,29017.0
19230.0,0.08652932646632336,1.0,29017.0
19231.0,0.08648182409120461,2.0,29017.0
19232.0,0.08643432171608575,1.0,29017.0
19233.0,0.08638681934096702,1.0,29017.0
19234.0,0.08633931696584829,1.0,29017.0
19235.0,0.08629181459072954,2.0,29017.0
19236.0,0.0862443122156108,2.0,29017.0
19237.0,0.08619680984049205,2.0,29020.0
19238.0,0.08614930746537332,1.0,29020.0
19239.0,0.08610180509025447,2.0,29020.0
19240.0,0.08605430271513573,1.0,29020.0
19241.0,0.08600680034001698,2.0,29020.0
19242.0,0.08595929796489825,1.0,29022.0
19243.0,0.08591179558977952,2.0,29022.0
19244.0,0.08586429321466077,2.0,29022.0
19245.0,0.08581679083954202,2.0,29022.0
19246.0,0.08576928846442318,2.0,29022.0
19247.0,0.08572178608930445,2.0,29025.0
19248.0,0.0856742837141857,2.0,29026.0
19249.0,0.08562678133906695,2.0,29026.0
19250.0,0.08557927896394821,1.0,29027.0
19251.0,0.08553177658882948,2.0,29028.0
19252.0,0.08548427421371074,1.0,29028.0
19253.0,0.08543677183859189,1.0,29031.0
19254.0,0.08538926946347314,2.0,29032.0
19255.0,0.0853417670883544,1.0,29032.0
19256.0,0.08529426471323567,2.0,29032.0
19257.0,0.08524676233811693,2.0,29032.0
19258.0,0.08519925996299818,2.0,29032.0
19259.0,0.08515175758787943,1.0,29033.0
19260.0,0.0851042552127606,1.0,29033.0
19261.0,0.08505675283764186,1.0,29033.0
19262.0,0.08500925046252311,2.0,29035.0
19263.0,0.08496174808740437,2.0,29036.0
19264.0,0.08491424571228563,1.0,29036.0
19265.0,0.0848667433371669,1.0,29036.0
19266.0,0.08481924096204815,2.0,29036.0
19267.0,0.0847717385869293,1.0,29036.0
19268.0,0.08472423621181056,1.0,29036.0
19269.0,0.08467673383669183,2.0,29036.0
19270.0,0.08462923146157308,1.0,29036.0
19271.0,0.08458172908645434,1.0,29036.0
19272.0,0.08453422671133559,2.0,29037.0
19273.0,0.08448672433621686,2.0,29037.0
19274.0,0.08443922196109802,1.0,29037.0
19275.0,0.08439171958597927,1.0,29037.0
19276.0,0.08434421721086052,2.0,29037.0
19277.0,0.08429671483574179,1.0,29037.0
19278.0,0.08424921246062306,1.0,29037.0
19279.0,0.08420171008550431,1.0,29037.0
19280.0,0.08415420771038556,2.0,29037.0
19281.0,0.08410670533526672,2.0,29037.0
19282.0,0.08405920296014799,1.0,29037.0
19283.0,0.08401170058502924,1.0,29037.0
19284.0,0.0839641982099105,1.0,29039.0
19285.0,0.08391669583479175,2.0,29039.0
19286.0,0.08386919345967302,2.0,29039.0
19287.0,0.08382169108455428,1.0,29039.0
19288.0,0.08377418870943543,2.0,29040.0
19289.0,0.08372668633431668,2.0,29040.0
19290.0,0.08367918395919795,1.0,29040.0
19291.0,0.08363168158407921,2.0,29041.0
19292.0,0.08358417920896047,2.0,29041.0
19293.0,0.08353667683384172,2.0,29041.0
19294.0,0.08348917445872298,2.0,29043.0
19295.0,0.08344167208360415,2.0,29043.0
19296.0,0.0833941697084854,2.0,29043.0
19297.0,0.08334666733336665,1.0,29045.0
19298.0,0.0832991649582479,2.0,29045.0
19299.0,0.08325166258312917,1.0,29047.0
19300.0,0.08320416020801044,1.0,29047.0
19301.0,0.0831566578328917,1.0,29047.0
19302.0,0.08310915545777284,1.0,29047.0
19303.0,0.0830616530826541,1.0,29047.0
19304.0,0.08301415070753537,1.0,29051.0
19305.0,0.08296664833241663,2.0,29051.0
19306.0,0.08291914595729788,2.0,29051.0
19307.0,0.08287164358217913,2.0,29051.0
19308.0,0.0828241412070604,2.0,29053.0
19309.0,0.08277663883194156,2.0,29055.0
19310.0,0.08272913645682281,1.0,29055.0
19311.0,0.08268163408170406,2.0,29055.0
19312.0,0.08263413170658533,1.0,29055.0
19313.0,0.0825866293314666,1.0,29057.0
19314.0,0.08253912695634785,2.0,29057.0
19315.0,0.0824916245812291,1.0,29057.0
19316.0,0.08244412220611026,2.0,29057.0
19317.0,0.08239661983099153,1.0,29059.0
19318.0,0.08234911745587278,1.0,29059.0
19319.0,0.08230161508075404,2.0,29059.0
19320.0,0.08225411270563529,1.0,29059.0
19321.0,0.08220661033051656,1.0,29059.0
19322.0,0.08215910795539783,2.0,29059.0
19323.0,0.08211160558027897,2.0,29059.0
19324.0,0.08206410320516022,2.0,29059.0
19325.0,0.08201660083004149,2.0,29059.0
19326.0,0.08196909845492276,2.0,29059.0
19327.0,0.08192159607980401,1.0,29059.0
19328.0,0.08187409370468526,2.0,29059.0
19329.0,0.08182659132956652,2.0,29059.0
19330.0,0.08177908895444769,2.0,29059.0
19331.0,0.08173158657932894,2.0,29059.0
19332.0,0.0816840842042102,2.0,29059.0
19333.0,0.08163658182909145,2.0,29059.0
19334.0,0.08158907945397272,1.0,29059.0
19335.0,0.08154157707885398,2.0,29059.0
19336.0,0.08149407470373524,1.0,29059.0
19337.0,0.08144657232861638,1.0,29059.0
19338.0,0.08139906995349765,1.0,29059.0
19339.0,0.08135156757837891,2.0,29059.0
19340.0,0.08130406520326017,1.0,29059.0
19341.0,0.08125656282814142,1.0,29061.0
19342.0,0.08120906045302267,2.0,29061.0
19343.0,0.08116155807790394,1.0,29061.0
19344.0,0.0811140557027851,1.0,29061.0
19345.0,0.08106655332766635,1.0,29063.0
19346.0,0.0810190509525476,2.0,29065.0
19347.0,0.08097154857742887,2.0,29065.0
19348.0,0.08092404620231013,2.0,29065.0
19349.0,0.0808765438271914,1.0,29067.0
19350.0,0.08082904145207265,1.0,29067.0
19351.0,0.0807815390769538,1.0,29067.0
19352.0,0.08073403670183506,2.0,29067.0
19353.0,0.08068653432671632,1.0,29067.0
19354.0,0.08063903195159758,2.0,29067.0
19355.0,0.08059152957647883,1.0,29070.0
19356.0,0.0805440272013601,2.0,29070.0
19357.0,0.08049652482624135,2.0,29070.0
19358.0,0.08044902245112251,1.0,29070.0
19359.0,0.08040152007600376,1.0,29070.0
19360.0,0.08035401770088503,2.0,29071.0
19361.0,0.08030651532576628,1.0,29071.0
19362.0,0.08025901295064755,2.0,29071.0
19363.0,0.0802115105755288,2.0,29071.0
19364.0,0.08016400820041006,2.0,29071.0
19365.0,0.08011650582529121,1.0,29072.0
19366.0,0.08006900345017248,1.0,29073.0
19367.0,0.08002150107505374,1.0,29073.0
19368.0,0.07997399869993499,1.0,29073.0
19369.0,0.07992649632481626,1.0,29073.0
19370.0,0.07987899394969751,1.0,29074.0
19371.0,0.07983149157457878,1.0,29075.0
19372.0,0.07978398919945992,1.0,29075.0
19373.0,0.07973648682434119,2.0,29075.0
19374.0,0.07968898444922244,1.0,29075.0
19375.0,0.07964148207410371,2.0,29076.0
19376.0,0.07959397969898496,2.0,29076.0
19377.0,0.07954647732386622,1.0,29076.0
19378.0,0.07949897494874748,2.0,29076.0
19379.0,0.07945147257362864,1.0,29076.0
19380.0,0.0794039701985099,2.0,29076.0
19381.0,0.07935646782339115,2.0,29076.0
19382.0,0.07930896544827241,1.0,29076.0
19383.0,0.07926146307315367,2.0,29076.0
19384.0,0.07921396069803494,2.0,29076.0
19385.0,0.07916645832291619,1.0,29076.0
19386.0,0.07911895594779735,1.0,29076.0
19387.0,0.0790714535726786,1.0,29079.0
19388.0,0.07902395119755987,1.0,29079.0
19389.0,0.07897644882244112,1.0,29079.0
19390.0,0.07892894644732237,2.0,29080.0
19391.0,0.07888144407220364,1.0,29080.0
19392.0,0.0788339416970849,2.0,29080.0
19393.0,0.07878643932196605,1.0,29080.0
19394.0,0.0787389369468473,1.0,29082.0
19395.0,0.07869143457172857,1.0,29082.0
19396.0,0.07864393219660983,1.0,29082.0
19397.0,0.07859642982149109,1.0,29082.0
19398.0,0.07854892744637235,1.0,29082.0
19399.0,0.0785014250712536,1.0,29083.0
19400.0,0.07845392269613476,1.0,29083.0
19401.0,0.07840642032101602,1.0,29084.0
19402.0,0.07835891794589728,1.0,29084.0
19403.0,0.07831141557077853,1.0,29084.0
19404.0,0.0782639131956598,2.0,29084.0
19405.0,0.07821641082054105,1.0,29084.0
19406.0,0.07816890844542232,2.0,29084.0
19407.0,0.07812140607030346,1.0,29086.0
19408.0,0.07807390369518473,1.0,29086.0
19409.0,0.07802640132006598,2.0,29086.0
19410.0,0.07797889894494725,2.0,29087.0
19411.0,0.0779313965698285,1.0,29087.0
19412.0,0.07788389419470976,2.0,29088.0
19413.0,0.07783639181959102,2.0,29088.0
19414.0,0.07778888944447218,2.0,29090.0
19415.0,0.07774138706935343,1.0,29090.0
19416.0,0.07769388469423469,2.0,29090.0
19417.0,0.07764638231911596,1.0,29090.0
19418.0,0.07759887994399721,1.0,29090.0
19419.0,0.07755137756887848,2.0,29092.0
19420.0,0.07750387519375973,2.0,29095.0
19421.0,0.07745637281864089,1.0,29096.0
19422.0,0.07740887044352214,1.0,29096.0
19423.0,0.07736136806840341,2.0,29096.0
19424.0,0.07731386569328466,1.0,29096.0
19425.0,0.07726636331816591,2.0,29097.0
19426.0,0.07721886094304718,1.0,29097.0
19427.0,0.07717135856792844,1.0,29097.0
19428.0,0.07712385619280959,2.0,29098.0
19429.0,0.07707635381769085,2.0,29098.0
19430.0,0.07702885144257211,2.0,29099.0
19431.0,0.07698134906745337,1.0,29099.0
19432.0,0.07693384669233463,2.0,29099.0
19433.0,0.07688634431721589,1.0,29103.0
19434.0,0.07683884194209714,2.0,29105.0
19435.0,0.0767913395669783,1.0,29106.0
19436.0,0.07674383719185957,2.0,29106.0
19437.0,0.07669633481674082,1.0,29106.0
19438.0,0.07664883244162207,2.0,29106.0
19439.0,0.07660133006650334,2.0,29106.0
19440.0,0.0765538276913846,2.0,29106.0
19441.0,0.07650632531626586,2.0,29106.0
19442.0,0.076458822941147,1.0,29106.0
19443.0,0.07641132056602827,2.0,29106.0
19444.0,0.07636381819090952,1.0,29108.0
19445.0,0.07631631581579079,1.0,29108.0
19446.0,0.07626881344067205,1.0,29108.0
19447.0,0.0762213110655533,2.0,29108.0
19448.0,0.07617380869043457,1.0,29108.0
19449.0,0.07612630631531572,2.0,29108.0
19450.0,0.07607880394019698,2.0,29108.0
19451.0,0.07603130156507823,1.0,29110.0
19452.0,0.0759837991899595,2.0,29110.0
19453.0,0.07593629681484075,1.0,29110.0
19454.0,0.07588879443972202,1.0,29110.0
19455.0,0.07584129206460327,1.0,29110.0
19456.0,0.07579378968948443,2.0,29110.0
19457.0,0.07574628731436568,1.0,29112.0
19458.0,0.07569878493924695,2.0,29112.0
19459.0,0.0756512825641282,1.0,29112.0
